,company_permalink,funding_round_permalink,funding_round_type,raised_amount_usd,permalink,name,homepage_url,category_list,status,country_code,state_code,region,city,primary_sector,main_sector
750,/organization/abt-molecular-imaging,/funding-round/ac3ed053f5adbd2bda4da4172e1fa6bf,venture,6000000.0,/organization/abt-molecular-imaging,ABT Molecular Imaging,http://advancedbiomarker.com,Health Care,operating,USA,TN,Knoxville,Knoxville,Health Care,Health
762,/organization/ac-moore-craft-store,/funding-round/a9b004ed3d12498c78e85608037bcadf,venture,10000000.0,/organization/ac-moore-craft-store,A.C. Moore,http://acmoore.com,E-Commerce,ipo,USA,NJ,NJ - Other,Berlin,E-Commerce,Others
771,/organization/acacia-research,/funding-round/5d02a1bc958b41cf044934c5fd2ca9da,venture,10500000.0,/organization/acacia-research,Acacia Research,http://www.acaciaresearch.com,Business Services|Intellectual Asset Management|Licensing,ipo,USA,CA,Anaheim,Newport Beach,Business Services,"Social, Finance, Analytics, Advertising"
777,/organization/academia-edu,/funding-round/9c6aa8ce08c5458b665d39d3eed4ac5b,venture,11100000.0,/organization/academia-edu,Academia.edu,http://Academia.edu,Social Media,operating,USA,CA,SF Bay Area,San Francisco,Social Media,"Social, Finance, Analytics, Advertising"
779,/organization/academix-direct-go-internet-media,/funding-round/2ebcf9bde8b4a54a31b24f9c61ae30dc,venture,10000000.0,/organization/academix-direct-go-internet-media,AcademixDirect,http://www.academixdirect.com,Advertising|Education|Lead Generation|Portals,operating,USA,CA,SF Bay Area,Menlo Park,Advertising,"Social, Finance, Analytics, Advertising"
782,/organization/acadia-pharmaceuticals,/funding-round/c3b4f7b8fa5d4c1aa1ce27005623a969,venture,15000000.0,/organization/acadia-pharmaceuticals,ACADIA Pharmaceuticals,http://www.acadia-pharm.com,Biotechnology|Health Care,ipo,USA,CA,San Diego,San Diego,Biotechnology,Cleantech / Semiconductors
798,/organization/accelecare,/funding-round/bcef57a54867923b45c7c3f3062afcfd,venture,10000000.0,/organization/accelecare,AcceleCare Wound Centers,http://accelecare.com,Health Care|Hospitals|Medical,acquired,USA,WA,Seattle,Bellevue,Health Care,Health
801,/organization/accelerate-diagnostics,/funding-round/56285d92db0da88fb888c692c24634e3,venture,14420000.0,/organization/accelerate-diagnostics,Accelerate Diagnostics,http://acceleratediagnostics.com,Health Care|Health Diagnostics|Medical Devices,ipo,USA,AZ,Tucson,Tucson,Health Care,Health
813,/organization/accelerated-vision-group,/funding-round/efc17c623b56a27ee73dca0f0155def3,venture,6000000.0,/organization/accelerated-vision-group,Accelerated Vision Group,http://acceleratedvision.com,Analytics,operating,USA,KS,Kansas City,Overland Park,Analytics,"Social, Finance, Analytics, Advertising"
815,/organization/accelerator-corp,/funding-round/215f281607a54b9d5fc848b5c74ef9e7,venture,15000000.0,/organization/accelerator-corp,Accelerator Corp.,http://www.acceleratorcorp.com,,operating,USA,WA,Seattle,Seattle,,Blanks
817,/organization/accelerator-corp,/funding-round/d1341bc6df5065519b7b399ac9a67823,venture,11800000.0,/organization/accelerator-corp,Accelerator Corp.,http://www.acceleratorcorp.com,,operating,USA,WA,Seattle,Seattle,,Blanks
826,/organization/acceleron-pharma,/funding-round/98f0c0b75a10a26e29c682cde97173e9,venture,10951121.0,/organization/acceleron-pharma,Acceleron Pharma,http://www.acceleronpharma.com,Biotechnology,ipo,USA,MA,Boston,Cambridge,Biotechnology,Cleantech / Semiconductors
827,/organization/acceleron-pharma,/funding-round/d258737d17c3509acc40ad3e13d3d5d5,venture,10250006.0,/organization/acceleron-pharma,Acceleron Pharma,http://www.acceleronpharma.com,Biotechnology,ipo,USA,MA,Boston,Cambridge,Biotechnology,Cleantech / Semiconductors
840,/organization/accellion,/funding-round/bf64fbefa1ddba25589dd55af161b994,venture,12000000.0,/organization/accellion,Accellion,http://www.accellion.com,Enterprise Software|Security,operating,USA,CA,SF Bay Area,Palo Alto,Enterprise Software,Others
844,/organization/accelops,/funding-round/c521b592ec7c69178447aa7242d90995,venture,7000000.0,/organization/accelops,AccelOps,http://www.accelops.com,Analytics|Cloud Computing|Cloud Management|Networking|SaaS|Security|Virtualization,operating,USA,CA,SF Bay Area,Santa Clara,Analytics,"Social, Finance, Analytics, Advertising"
863,/organization/accera,/funding-round/839a61bdf43692dcb9cdf60736ff35f3,venture,6000000.0,/organization/accera,Accera,http://www.accerapharma.com,Biotechnology,operating,USA,CO,Denver,Broomfield,Biotechnology,Cleantech / Semiconductors
864,/organization/accera,/funding-round/d6d4cdbd586adda1bda488d96d3c7d62,venture,11000000.0,/organization/accera,Accera,http://www.accerapharma.com,Biotechnology,operating,USA,CO,Denver,Broomfield,Biotechnology,Cleantech / Semiconductors
866,/organization/accera,/funding-round/eea210c552f56e62f96f02b532dc9563,venture,7500000.0,/organization/accera,Accera,http://www.accerapharma.com,Biotechnology,operating,USA,CO,Denver,Broomfield,Biotechnology,Cleantech / Semiconductors
871,/organization/access-closure,/funding-round/b6afb557e10200c81fc28429e7ba67f8,venture,9999998.0,/organization/access-closure,Access Closure,http://www.accessclosure.com,Health Care,acquired,USA,CA,SF Bay Area,Mountain View,Health Care,Health
873,/organization/access-integrated-healthcare,/funding-round/21d168a3d2179d9c094e077d92dcc3f4,venture,8500000.0,/organization/access-integrated-healthcare,Access Integrated Healthcare,http://www.accessih.com,Health and Wellness|Health Care|Services,operating,USA,CA,Los Angeles,Los Angeles,Health and Wellness,Health
883,/organization/access-pharmaceuticals,/funding-round/76db4f551f1006c333ba8ba1474323b7,venture,10000000.0,/organization/access-pharmaceuticals,Access Pharmaceuticals,http://accesspharma.com,Biotechnology,closed,USA,TX,Dallas,Dallas,Biotechnology,Cleantech / Semiconductors
884,/organization/access-pharmaceuticals,/funding-round/d65376d9db64e2ff5dd6e3fe8ecd2b2e,venture,5581502.0,/organization/access-pharmaceuticals,Access Pharmaceuticals,http://accesspharma.com,Biotechnology,closed,USA,TX,Dallas,Dallas,Biotechnology,Cleantech / Semiconductors
890,/organization/access-scientific,/funding-round/79984eff3785db8683fb7a73fc4e8923,venture,10000000.0,/organization/access-scientific,Access Scientific,http://www.the-wand.com,Health Care,acquired,USA,CA,San Diego,San Diego,Health Care,Health
893,/organization/access-sports-media-2,/funding-round/4dfd1bcf592fea400b90573f8f834cb7,venture,8000000.0,/organization/access-sports-media-2,AccessSportsMedia.com,http://accesssportsmedia.com,Advertising|Distribution|Mobile|Sales and Marketing|Social Media,operating,USA,CA,Los Angeles,Los Angeles,Advertising,"Social, Finance, Analytics, Advertising"
894,/organization/access-sports-media-2,/funding-round/8032663feb9b37ef1268524156b10eae,venture,12000000.0,/organization/access-sports-media-2,AccessSportsMedia.com,http://accesssportsmedia.com,Advertising|Distribution|Mobile|Sales and Marketing|Social Media,operating,USA,CA,Los Angeles,Los Angeles,Advertising,"Social, Finance, Analytics, Advertising"
897,/organization/accessbio,/funding-round/13488b71f8bec08ce6ae26db89c0df72,venture,12000000.0,/organization/accessbio,Accessbio,http://accessbio.net,Biotechnology,operating,USA,NJ,Newark,Somerset,Biotechnology,Cleantech / Semiconductors
921,/organization/acclaris-holdings,/funding-round/4655ea5d9bea656f2bd779b858a34da5,venture,5000000.0,/organization/acclaris-holdings,Acclaris Holdings,http://www.acclaris.com/,Development Platforms|Health Care|Software,acquired,USA,FL,Tampa,Tampa,Development Platforms,"Social, Finance, Analytics, Advertising"
922,/organization/acco-brands,/funding-round/2bad8d9a7ac059fb8ae9677e55d95253,venture,10000000.0,/organization/acco-brands,Acco Brands,http://www.accobrands.com/acco/us/us/home.aspx,Hardware + Software,ipo,USA,IL,Chicago,Lake Zurich,Hardware + Software,Manufacturing
923,/organization/acco-semiconductor,/funding-round/8eac3161a629342e077c7edc8754435c,venture,9996147.0,/organization/acco-semiconductor,ACCO Semiconductor,http://www.acco-semi.com,Semiconductors,operating,USA,CA,SF Bay Area,Sunnyvale,Semiconductors,Cleantech / Semiconductors
924,/organization/acco-semiconductor,/funding-round/a0dd9da827f2c33a4eed63df9f624527,venture,11143748.0,/organization/acco-semiconductor,ACCO Semiconductor,http://www.acco-semi.com,Semiconductors,operating,USA,CA,SF Bay Area,Sunnyvale,Semiconductors,Cleantech / Semiconductors
925,/organization/acco-semiconductor,/funding-round/ff457b222587c7dc870883211e0915dd,venture,12191919.0,/organization/acco-semiconductor,ACCO Semiconductor,http://www.acco-semi.com,Semiconductors,operating,USA,CA,SF Bay Area,Sunnyvale,Semiconductors,Cleantech / Semiconductors
932,/organization/accompany,/funding-round/5487aebe83d68e93df681fd2af148f3e,venture,5600000.0,/organization/accompany,Accompany,https://www.accompany.com,3D|Social Media|Technology,operating,USA,CA,SF Bay Area,Los Altos,3D,Manufacturing
933,/organization/accompany,/funding-round/b17ddae77db3a42e95c3747c1eaff7ab,venture,15000000.0,/organization/accompany,Accompany,https://www.accompany.com,3D|Social Media|Technology,operating,USA,CA,SF Bay Area,Los Altos,3D,Manufacturing
938,/organization/accountnow,/funding-round/139517eb910c77c658bdb460e4782310,venture,12750000.0,/organization/accountnow,AccountNow,http://accountnow.com,Credit|Finance|Financial Services|Personal Finance,operating,USA,CA,SF Bay Area,San Ramon,Credit,"Social, Finance, Analytics, Advertising"
939,/organization/accountnow,/funding-round/823202508cae40426317968032d3e5e4,venture,12822000.0,/organization/accountnow,AccountNow,http://accountnow.com,Credit|Finance|Financial Services|Personal Finance,operating,USA,CA,SF Bay Area,San Ramon,Credit,"Social, Finance, Analytics, Advertising"
940,/organization/accountnow,/funding-round/b28db87a36985d0bbb4273e23b8c2a23,venture,5000000.0,/organization/accountnow,AccountNow,http://accountnow.com,Credit|Finance|Financial Services|Personal Finance,operating,USA,CA,SF Bay Area,San Ramon,Credit,"Social, Finance, Analytics, Advertising"
943,/organization/accreon,/funding-round/49d4a59f1c027e846ff013118f1c47db,venture,5500000.0,/organization/accreon,Accreon,http://www.accreon.com/,Software,operating,USA,MA,Boston,Boston,Software,Others
947,/organization/accu-break-pharmaceuticals,/funding-round/628637f70fe7bacd66ef9f0211d9f392,venture,5650000.0,/organization/accu-break-pharmaceuticals,Accu-Break Pharmaceuticals,http://accubreakpharmaceuticals.com,Biotechnology,operating,USA,FL,Ft. Lauderdale,Fort Lauderdale,Biotechnology,Cleantech / Semiconductors
959,/organization/accumen,/funding-round/cc40c8f29dc9564e13f3347fd67a12a7,venture,6700000.0,/organization/accumen,Accumen,http://www.accumen.com/,Health Care|Hospitals,operating,USA,CA,San Diego,San Diego,Health Care,Health
960,/organization/accumetrics,/funding-round/3d3c2fb936b1f6828dd4c9e435f944b8,venture,8250000.0,/organization/accumetrics,Accumetrics,http://www.accumetrics.com,Biotechnology,acquired,USA,CA,San Diego,San Diego,Biotechnology,Cleantech / Semiconductors
962,/organization/accumetrics,/funding-round/4340156647705012d009fd273a77c0ee,venture,13500000.0,/organization/accumetrics,Accumetrics,http://www.accumetrics.com,Biotechnology,acquired,USA,CA,San Diego,San Diego,Biotechnology,Cleantech / Semiconductors
965,/organization/accumetrics,/funding-round/c3b760ab6662b0619bbdf612d66df16d,venture,7000000.0,/organization/accumetrics,Accumetrics,http://www.accumetrics.com,Biotechnology,acquired,USA,CA,San Diego,San Diego,Biotechnology,Cleantech / Semiconductors
977,/organization/accuri-cytometers,/funding-round/06fd1aa9e39d51fbcdb3ce45f06bbb14,venture,5000000.0,/organization/accuri-cytometers,Accuri Cytometers,http://www.accuricytometers.com,Biotechnology,operating,USA,MI,Detroit,Ann Arbor,Biotechnology,Cleantech / Semiconductors
979,/organization/accuri-cytometers,/funding-round/7f242a074091188bd3bad18acd87ed55,venture,13000000.0,/organization/accuri-cytometers,Accuri Cytometers,http://www.accuricytometers.com,Biotechnology,operating,USA,MI,Detroit,Ann Arbor,Biotechnology,Cleantech / Semiconductors
981,/organization/accuri-cytometers,/funding-round/9438b7e379331f1ba0c25ef436393014,venture,6000000.0,/organization/accuri-cytometers,Accuri Cytometers,http://www.accuricytometers.com,Biotechnology,operating,USA,MI,Detroit,Ann Arbor,Biotechnology,Cleantech / Semiconductors
990,/organization/accuvant,/funding-round/08c5e2f49a48f683e5651779887a4c9e,venture,6000000.0,/organization/accuvant,Accuvant,http://www.accuvant.com,Security,acquired,USA,CO,Denver,Denver,Security,Others
1003,/organization/ace-metrix,/funding-round/1bf0aeeb02132e7d76d0a6d38ac7246c,venture,6000000.0,/organization/ace-metrix,Ace Metrix,http://www.acemetrix.com,Advertising,operating,USA,CA,Los Angeles,El Segundo,Advertising,"Social, Finance, Analytics, Advertising"
1005,/organization/ace-metrix,/funding-round/886b72b7c373d4974f4df9dcfd654317,venture,8000000.0,/organization/ace-metrix,Ace Metrix,http://www.acemetrix.com,Advertising,operating,USA,CA,Los Angeles,El Segundo,Advertising,"Social, Finance, Analytics, Advertising"
1013,/organization/acell,/funding-round/ae9586ec7949f53b55c7c77f3b69af8b,venture,8700000.0,/organization/acell,ACell,http://acell.com,Health and Wellness,operating,USA,MD,Baltimore,Columbia,Health and Wellness,Health
1014,/organization/acelrx-pharmaceuticals,/funding-round/5a95a83f887c0862ec05a7e9bce99612,venture,14814106.0,/organization/acelrx-pharmaceuticals,AcelRx Pharmaceuticals,http://www.acelrx.com,Biotechnology|Health Care,ipo,USA,CA,SF Bay Area,Redwood City,Biotechnology,Cleantech / Semiconductors
1024,/organization/acetylon-pharmaceuticals,/funding-round/1d4910c0c98d2abfcec47a1b801361d5,venture,12400000.0,/organization/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,http://www.acetylon.com,Biotechnology,operating,USA,MA,Boston,Boston,Biotechnology,Cleantech / Semiconductors
1026,/organization/acetylon-pharmaceuticals,/funding-round/28f5ddac1ed04e24db9075e82449ebf9,venture,7250000.0,/organization/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,http://www.acetylon.com,Biotechnology,operating,USA,MA,Boston,Boston,Biotechnology,Cleantech / Semiconductors
1028,/organization/acetylon-pharmaceuticals,/funding-round/a64fe898f717b7d4cdba69c492469fb8,venture,14600000.0,/organization/acetylon-pharmaceuticals,Acetylon Pharmaceuticals,http://www.acetylon.com,Biotechnology,operating,USA,MA,Boston,Boston,Biotechnology,Cleantech / Semiconductors
1030,/organization/aceva-technologies,/funding-round/d293ee255f950b870a2c7307942b542f,venture,5280000.0,/organization/aceva-technologies,Aceva Technologies,,Enterprise Software,acquired,USA,CA,SF Bay Area,San Mateo,Enterprise Software,Others
1035,/organization/achates-power,/funding-round/20eae16583c6657ce086691ebbb1cac5,venture,12100000.0,/organization/achates-power,Achates Power,http://achatespower.com,Clean Technology,operating,USA,CA,San Diego,San Diego,Clean Technology,Cleantech / Semiconductors
1036,/organization/achates-power,/funding-round/6fefb2cf03be93d3844edf0e0430b7f8,venture,7000000.0,/organization/achates-power,Achates Power,http://achatespower.com,Clean Technology,operating,USA,CA,San Diego,San Diego,Clean Technology,Cleantech / Semiconductors
1038,/organization/acheive-cca,/funding-round/fb29dc2e1fc2b0a487c69c2a6eb35502,venture,5000000.0,/organization/acheive-cca,Acheive CCA,http://www.achievecca.com,Finance,closed,USA,IN,Louisville,Evansville,Finance,"Social, Finance, Analytics, Advertising"
1041,/organization/achieve-financial-services,/funding-round/a6772f1e08e7c907e4c0c6658a269716,venture,12500000.0,/organization/achieve-financial-services,Achieve Financial Services,http://www.achievecard.com,Brand Marketing|Finance|P2P Money Transfer,operating,USA,TX,Austin,Austin,Brand Marketing,"Social, Finance, Analytics, Advertising"
1045,/organization/achieve3000,/funding-round/f34839a52eb6e56e0a1f9cdd09248861,venture,9000000.0,/organization/achieve3000,Achieve3000,http://www.achieve3000.com,Software,operating,USA,NJ,Newark,Lakewood,Software,Others
1047,/organization/achievers,/funding-round/2874a8dfd3cee5376c9fc0c79a47ca3f,venture,14000000.0,/organization/achievers,Achievers,http://www.achievers.com,Employer Benefits Programs|Incentives|Services|Software,acquired,USA,CA,SF Bay Area,San Francisco,Employer Benefits Programs,"Social, Finance, Analytics, Advertising"
1050,/organization/achievers,/funding-round/caee2ac5a155827a8d043a4b524f125e,venture,5922326.0,/organization/achievers,Achievers,http://www.achievers.com,Employer Benefits Programs|Incentives|Services|Software,acquired,USA,CA,SF Bay Area,San Francisco,Employer Benefits Programs,"Social, Finance, Analytics, Advertising"
